,Soil Moisture,Temperature, Soil Humidity,Air temperature (C),Wind speed (Km/h),Air humidity (%),Wind gust (Km/h),Pressure (KPa)
24036,64.0,23.0,47.0,31.16,10.07,51.16,21.43,101.33
24037,19.0,22.0,52.0,31.62,9.7,49.75,21.34,101.32
24038,14.0,36.0,29.0,32.09,9.34,48.34,21.24,101.32
24039,25.0,43.0,43.0,32.3,10.14,47.6,49.33,101.32
24040,8.0,38.0,41.0,32.51,10.95,46.85,77.42,101.33
24041,74.0,8.0,57.0,32.16,12.24,47.39,77.42,101.32
24042,20.0,34.0,64.0,31.8,13.53,47.93,77.42,101.31
24043,75.0,25.0,53.0,32.25,12.54,47.24,50.14,101.3
24044,52.0,20.0,53.0,32.7,11.54,46.56,22.86,101.3
24045,54.0,3.0,60.0,32.26,11.18,47.57,22.55,101.3
24046,38.0,9.0,34.0,31.83,10.82,48.58,22.24,101.3
24047,6.0,27.0,22.0,31.39,10.46,49.6,21.93,101.31
24048,7.0,25.0,67.0,30.95,10.1,50.61,21.62,101.31
24049,63.0,6.0,47.0,31.84,10.44,48.4,22.58,101.31
24050,2.0,40.0,47.0,32.74,10.79,46.19,23.53,101.31
24051,13.0,33.0,57.0,32.53,11.02,46.06,32.46,101.32
24052,7.0,32.0,45.0,32.33,11.26,45.94,41.38,101.32
24053,68.0,23.0,30.0,32.5,11.6,45.38,33.46,101.32
24054,44.0,18.0,21.0,32.67,11.93,44.83,25.53,101.31
24055,35.0,8.0,67.0,32.7,11.82,44.96,25.95,101.3
24056,50.0,10.0,29.0,32.74,11.72,45.09,26.37,101.3
24057,15.0,42.0,20.0,32.83,11.9,45.76,28.0,101.29
24058,18.0,28.0,61.0,32.92,12.09,46.43,29.63,101.28
24059,46.0,11.0,65.0,32.8,12.62,46.6,35.16,101.27
24060,26.0,25.0,30.0,32.68,13.14,46.77,40.68,101.26
24061,20.0,2.0,32.0,32.39,13.46,46.98,34.14,101.26
24062,38.0,44.0,53.0,32.1,13.78,47.2,27.59,101.25
24063,1.0,37.0,27.0,32.21,13.23,46.95,48.08,101.24
24064,8.0,31.0,63.0,32.32,12.68,46.7,68.57,101.24
24065,79.0,21.0,23.0,31.97,14.3,46.96,71.78,101.24
24066,16.0,29.0,40.0,31.62,15.93,47.22,75.0,101.23
24067,53.0,44.0,55.0,31.6,16.75,47.72,78.88,101.22
24068,27.0,7.0,69.0,31.59,17.57,48.22,82.76,101.2
24069,88.0,41.0,22.0,31.42,17.88,48.44,80.09,101.19
24070,58.0,40.0,27.0,31.25,18.2,48.65,77.42,101.18
24071,4.0,34.0,36.0,31.33,17.68,48.72,77.42,101.18
24072,20.0,11.0,51.0,31.41,17.16,48.8,77.42,101.17
24073,66.0,17.0,50.0,31.18,17.05,49.12,75.08,101.16
24074,61.0,17.0,47.0,30.95,16.94,49.44,72.73,101.16
24075,72.0,23.0,35.0,31.08,18.08,50.1,76.37,101.16
24076,3.0,8.0,64.0,31.22,19.22,50.76,80.0,101.16
24077,39.0,28.0,49.0,30.74,20.5,52.08,86.16,101.16
24078,55.0,22.0,47.0,30.25,21.79,53.4,92.31,101.15
24079,23.0,25.0,61.0,29.6,21.7,54.95,92.31,101.15
24080,30.0,40.0,62.0,28.96,21.62,56.5,92.31,101.14
24081,36.0,24.0,58.0,28.68,20.72,57.26,89.01,101.13
24082,87.0,25.0,47.0,28.4,19.82,58.01,85.71,101.12
24083,57.0,45.0,28.0,28.34,20.65,58.08,90.85,101.11
24084,15.0,17.0,66.0,28.29,21.48,58.14,96.0,101.1
24085,85.0,24.0,46.0,28.05,18.88,59.17,88.0,101.1
24086,83.0,8.0,36.0,27.81,16.28,60.2,80.0,101.1
24087,42.0,27.0,28.0,27.72,15.91,60.42,76.37,101.09
24088,68.0,0.0,53.0,27.64,15.54,60.65,72.73,101.08
24089,57.0,42.0,37.0,27.64,15.65,59.87,75.08,101.07
24090,8.0,7.0,62.0,27.64,15.76,59.09,77.42,101.06
24091,30.0,20.0,45.0,27.26,16.07,59.64,77.42,101.06
24092,15.0,8.0,39.0,26.89,16.38,60.2,77.42,101.06
24093,81.0,17.0,63.0,27.12,15.23,59.74,73.0,101.06
24094,4.0,12.0,31.0,27.36,14.08,59.27,68.57,101.05
24095,33.0,18.0,65.0,27.48,13.8,59.08,65.86,101.04
24096,5.0,17.0,42.0,27.59,13.52,58.89,63.16,101.04
24097,57.0,33.0,66.0,27.46,12.84,59.23,62.35,101.04
24098,74.0,42.0,33.0,27.34,12.16,59.57,61.54,101.04
24099,23.0,24.0,30.0,27.4,12.95,59.92,67.14,101.04
24100,68.0,20.0,51.0,27.45,13.74,60.28,72.73,101.03
24101,6.0,26.0,47.0,27.1,14.07,61.54,68.8,101.02
24102,87.0,28.0,38.0,26.75,14.4,62.8,64.86,101.02
24103,56.0,10.0,53.0,26.58,15.3,63.3,72.43,101.02
24104,43.0,40.0,46.0,26.42,16.21,63.79,80.0,101.01
24105,58.0,18.0,20.0,26.2,16.62,64.57,81.38,101.01
24106,49.0,15.0,45.0,25.99,17.02,65.35,82.76,101.01
24107,44.0,43.0,55.0,25.89,18.64,65.6,82.76,101.0
24108,33.0,42.0,49.0,25.79,20.27,65.84,82.76,101.0
24109,34.0,23.0,65.0,25.53,20.29,66.65,82.76,101.01
24110,37.0,45.0,25.0,25.27,20.31,67.45,82.76,101.02
24111,27.0,18.0,43.0,25.08,20.3,68.25,81.38,101.01
24112,85.0,9.0,63.0,24.88,20.3,69.05,80.0,101.0
24113,15.0,20.0,46.0,24.59,19.88,70.07,84.44,101.0
24114,40.0,38.0,40.0,24.3,19.46,71.1,88.89,100.99
24115,85.0,2.0,29.0,24.23,18.88,71.6,87.3,100.99
24116,2.0,11.0,43.0,24.16,18.3,72.11,85.71,100.99
24117,39.0,38.0,29.0,24.05,18.18,72.46,82.85,100.99
24118,83.0,33.0,21.0,23.94,18.05,72.8,80.0,100.99
24119,58.0,23.0,45.0,23.74,18.66,73.78,82.85,101.0
24120,49.0,20.0,59.0,23.54,19.26,74.76,85.71,101.0
24121,33.0,28.0,21.0,23.32,18.87,75.65,82.85,101.0
24122,54.0,41.0,22.0,23.11,18.48,76.54,80.0,101.01
24123,17.0,40.0,20.0,22.9,18.01,77.36,77.5,101.02
24124,54.0,1.0,56.0,22.7,17.53,78.17,75.0,101.02
24125,33.0,32.0,28.0,22.48,16.36,78.9,76.21,101.02
24126,18.0,45.0,23.0,22.27,15.18,79.64,77.42,101.03
24127,27.0,31.0,38.0,22.16,14.19,80.28,73.0,101.03
24128,41.0,24.0,39.0,22.05,13.2,80.93,68.57,101.03
24129,14.0,7.0,24.0,21.86,13.02,81.73,65.05,101.04
24130,10.0,24.0,46.0,21.68,12.83,82.53,61.54,101.04
24131,21.0,40.0,45.0,21.47,12.0,83.4,56.3,101.04
24132,89.0,17.0,23.0,21.26,11.18,84.26,51.06,101.05
24133,3.0,20.0,52.0,21.02,11.04,85.08,54.8,101.04
24134,7.0,17.0,47.0,20.78,10.89,85.9,58.54,101.04
24135,58.0,40.0,55.0,20.55,11.59,86.96,60.04,101.06
24136,15.0,43.0,67.0,20.32,12.29,88.01,61.54,101.07
24137,79.0,16.0,55.0,20.16,10.74,88.88,52.2,101.07
24138,48.0,24.0,42.0,19.99,9.2,89.74,42.86,101.08
24139,72.0,40.0,37.0,19.85,9.2,90.44,45.43,101.08
24140,2.0,41.0,54.0,19.72,9.2,91.15,48.0,101.09
24141,61.0,10.0,62.0,19.62,10.33,91.8,52.57,101.09
24142,22.0,28.0,64.0,19.52,11.46,92.45,57.14,101.09
24143,1.0,20.0,42.0,19.47,10.62,92.9,47.92,101.09
24144,37.0,38.0,52.0,19.42,9.78,93.34,38.71,101.09
24145,87.0,25.0,64.0,19.37,9.74,93.68,40.41,101.1
24146,31.0,7.0,70.0,19.32,9.7,94.02,42.11,101.1
24147,24.0,32.0,64.0,19.27,9.97,94.23,44.58,101.1
24148,68.0,34.0,28.0,19.22,10.24,94.44,47.06,101.09
24149,35.0,32.0,37.0,19.17,9.36,94.63,44.96,101.1
24150,8.0,1.0,38.0,19.12,8.47,94.82,42.86,101.1
24151,8.0,13.0,58.0,19.06,8.7,95.14,46.43,101.12
24152,38.0,42.0,56.0,19.0,8.92,95.46,50.0,101.14
24153,70.0,33.0,42.0,19.0,9.55,95.68,45.34,101.15
24154,47.0,37.0,55.0,19.0,10.18,95.91,40.68,101.16
24155,35.0,41.0,54.0,19.0,10.44,95.96,38.25,101.16
24156,32.0,7.0,22.0,19.0,10.71,96.0,35.82,101.17
24157,7.0,18.0,53.0,18.95,10.09,96.0,39.73,101.18
24158,12.0,10.0,61.0,18.91,9.46,96.0,43.64,101.18
24159,55.0,29.0,55.0,18.87,9.6,96.0,32.34,101.18
24160,47.0,32.0,45.0,18.82,9.74,96.0,21.05,101.18
24161,69.0,27.0,53.0,18.82,10.14,96.0,31.96,101.18
24162,52.0,29.0,69.0,18.82,10.55,96.0,42.86,101.19
24163,21.0,8.0,24.0,18.8,10.18,96.0,42.12,101.2
24164,7.0,42.0,45.0,18.77,9.82,96.0,41.38,101.2
24165,88.0,27.0,61.0,18.74,9.08,96.0,35.15,101.2
24166,24.0,25.0,68.0,18.7,8.34,96.0,28.92,101.21
24167,36.0,30.0,63.0,18.72,9.06,96.0,27.22,101.22
24168,85.0,22.0,25.0,18.73,9.79,96.0,25.53,101.22
24169,24.0,3.0,64.0,18.74,9.54,96.0,30.41,101.23
24170,76.0,15.0,57.0,18.74,9.28,96.0,35.29,101.24
24171,40.0,27.0,24.0,18.72,9.09,96.0,31.13,101.24
24172,12.0,15.0,24.0,18.7,8.9,96.0,26.97,101.24
24173,79.0,3.0,66.0,18.71,9.43,96.0,33.67,101.24
24174,55.0,32.0,23.0,18.73,9.97,96.0,40.36,101.25
24175,52.0,10.0,29.0,18.74,10.5,96.0,47.06,101.25
24176,1.0,39.0,31.0,18.72,9.13,96.0,44.58,101.25
24177,74.0,29.0,34.0,18.7,7.76,96.0,42.11,101.25
24178,4.0,13.0,39.0,18.67,8.22,96.0,29.94,101.26
24179,12.0,16.0,23.0,18.65,8.67,96.0,17.78,101.26
24180,52.0,17.0,26.0,18.66,8.16,96.0,21.26,101.26
24181,41.0,16.0,31.0,18.67,7.65,96.0,24.74,101.27
24182,66.0,8.0,68.0,18.62,6.86,96.0,23.8,101.28
24183,5.0,11.0,36.0,18.57,6.06,96.0,22.86,101.28
24184,13.0,28.0,21.0,18.54,6.23,96.0,22.75,101.28
24185,52.0,23.0,55.0,18.51,6.4,96.0,22.64,101.28
24186,66.0,14.0,41.0,18.52,6.91,96.0,26.14,101.28
24187,29.0,32.0,65.0,18.53,7.42,96.0,29.63,101.29
24188,83.0,45.0,31.0,18.53,6.72,96.0,30.0,101.29
24189,66.0,29.0,20.0,18.52,6.01,96.0,30.38,101.29
24190,65.0,45.0,39.0,18.5,6.04,96.0,27.69,101.29
24191,19.0,19.0,70.0,18.48,6.07,96.0,25.0,101.29
24192,62.0,36.0,21.0,18.44,5.64,96.0,27.69,101.29
24193,24.0,29.0,48.0,18.4,5.21,96.0,30.38,101.29
24194,10.0,37.0,68.0,18.36,5.52,96.0,28.52,101.28
24195,54.0,21.0,40.0,18.33,5.83,96.0,26.67,101.28
24196,68.0,26.0,34.0,18.31,5.14,96.0,18.4,101.28
24197,88.0,28.0,68.0,18.3,4.46,96.0,10.13,101.28
24198,55.0,7.0,51.0,18.26,4.69,96.0,13.64,101.28
24199,37.0,3.0,40.0,18.22,4.92,96.0,17.14,101.28
24200,56.0,40.0,39.0,18.2,5.07,96.0,19.68,101.27
24201,43.0,39.0,40.0,18.18,5.22,96.0,22.22,101.26
24202,60.0,29.0,55.0,18.14,4.92,96.0,20.27,101.26
24203,14.0,2.0,61.0,18.1,4.63,96.0,18.32,101.25
24204,86.0,2.0,69.0,18.1,4.94,96.0,14.12,101.25
24205,41.0,2.0,68.0,18.1,5.24,96.0,9.92,101.25
24206,90.0,17.0,50.0,18.07,4.63,96.0,9.74,101.24
24207,43.0,29.0,39.0,18.03,4.02,96.0,9.56,101.24
24208,84.0,39.0,57.0,18.0,4.04,96.0,9.24,101.23
24209,56.0,0.0,26.0,17.97,4.06,96.0,8.92,101.22
24210,72.0,20.0,36.0,17.92,3.88,96.0,8.66,101.22
24211,85.0,38.0,66.0,17.87,3.69,96.0,8.39,101.22
24212,83.0,9.0,68.0,17.8,3.04,96.0,8.68,101.22
24213,7.0,30.0,40.0,17.72,2.39,96.0,8.96,101.21
24214,49.0,36.0,64.0,17.71,3.05,96.0,8.3,101.2
24215,46.0,4.0,51.0,17.7,3.71,96.0,7.64,101.2
24216,7.0,36.0,49.0,17.69,4.04,96.0,14.26,101.19
24217,88.0,30.0,37.0,17.67,4.38,96.0,20.87,101.18
24218,8.0,44.0,46.0,17.69,4.66,96.0,22.44,101.18
24219,80.0,40.0,55.0,17.7,4.95,96.0,24.0,101.17
24220,17.0,21.0,26.0,17.72,5.43,96.0,28.44,101.16
24221,87.0,13.0,34.0,17.73,5.9,96.0,32.88,101.15
24222,54.0,31.0,24.0,17.74,5.75,96.0,27.76,101.15
24223,11.0,34.0,30.0,17.76,5.6,96.0,22.64,101.14
24224,90.0,21.0,35.0,17.73,5.75,96.0,24.36,101.13
24225,62.0,26.0,55.0,17.7,5.9,96.0,26.09,101.12
24226,7.0,33.0,54.0,17.7,5.74,96.0,24.92,101.12
24227,78.0,10.0,26.0,17.7,5.57,96.0,23.76,101.11
24228,84.0,16.0,25.0,17.7,5.49,96.0,22.29,101.1
24229,66.0,0.0,58.0,17.69,5.42,96.0,20.82,101.1
24230,65.0,23.0,58.0,17.69,5.34,96.0,19.35,101.09
24231,18.0,20.0,41.0,17.7,5.2,96.0,20.58,101.1
24232,23.0,22.0,60.0,17.7,5.06,96.0,21.82,101.1
24233,23.0,7.0,63.0,17.7,5.46,96.0,16.65,101.1
24234,57.0,13.0,34.0,17.7,5.86,96.0,11.48,101.09
24235,11.0,31.0,47.0,17.7,6.05,96.0,11.1,101.08
24236,9.0,10.0,51.0,17.7,6.24,96.0,10.71,101.08
24237,32.0,23.0,39.0,17.7,6.26,96.0,17.48,101.07
24238,34.0,41.0,56.0,17.7,6.29,96.0,24.24,101.07
24239,14.0,36.0,62.0,17.7,5.91,96.0,18.0,101.07
24240,74.0,5.0,42.0,17.7,5.53,96.0,11.76,101.07
24241,79.0,26.0,31.0,17.68,5.3,96.0,11.91,101.07
24242,6.0,17.0,60.0,17.66,5.07,96.0,12.06,101.07
24243,37.0,23.0,27.0,17.66,5.36,96.0,12.58,101.07
24244,31.0,7.0,37.0,17.67,5.64,96.0,13.11,101.07
24245,6.0,4.0,48.0,17.68,5.98,96.0,12.71,101.07
24246,37.0,33.0,35.0,17.69,6.32,96.0,12.31,101.07
24247,1.0,25.0,34.0,17.7,6.28,96.0,12.38,101.07
24248,44.0,43.0,61.0,17.71,6.25,96.0,12.44,101.07
24249,24.0,2.0,31.0,17.71,5.84,96.0,12.2,101.08
24250,36.0,13.0,21.0,17.71,5.42,96.0,11.96,101.09
24251,80.0,39.0,54.0,17.71,5.0,96.0,11.72,101.1
24252,35.0,26.0,44.0,17.71,4.59,96.0,11.48,101.11
24253,46.0,36.0,67.0,17.63,3.96,96.0,9.72,101.11
24254,86.0,8.0,60.0,17.55,3.32,96.0,7.95,101.11
24255,68.0,8.0,29.0,17.56,4.16,96.0,8.78,101.1
24256,12.0,33.0,29.0,17.57,4.99,96.0,9.6,101.1
24257,28.0,0.0,63.0,17.63,5.34,96.0,11.12,101.1
24258,52.0,22.0,61.0,17.69,5.69,96.0,12.63,101.09
24259,31.0,2.0,29.0,17.69,5.18,96.0,12.4,101.1
24260,83.0,26.0,63.0,17.69,4.66,96.0,12.18,101.12
24261,52.0,38.0,41.0,17.69,5.06,96.0,11.7,101.12
24262,16.0,3.0,63.0,17.69,5.46,96.0,11.21,101.13
24263,42.0,25.0,47.0,17.68,5.36,96.0,11.55,101.13
24264,52.0,6.0,30.0,17.67,5.25,96.0,11.88,101.13
24265,49.0,29.0,63.0,17.69,5.5,96.0,11.25,101.13
24266,39.0,24.0,20.0,17.7,5.76,96.0,10.62,101.13
24267,35.0,24.0,31.0,17.7,5.67,96.0,11.16,101.14
24268,29.0,18.0,29.0,17.69,5.58,96.0,11.71,101.14
24269,75.0,21.0,69.0,17.7,5.88,96.0,11.16,101.15
24270,56.0,8.0,48.0,17.7,6.18,96.0,10.62,101.15
24271,82.0,25.0,22.0,17.7,5.37,96.0,10.23,101.16
24272,8.0,23.0,37.0,17.7,4.56,96.0,9.84,101.16
24273,37.0,25.0,31.0,17.76,4.5,96.0,9.98,101.16
24274,58.0,16.0,35.0,17.83,4.45,96.0,10.13,101.17
24275,78.0,17.0,26.0,17.92,4.92,96.0,10.75,101.18
24276,36.0,1.0,45.0,18.0,5.39,96.0,11.37,101.18
24277,61.0,2.0,69.0,18.08,4.94,96.0,10.86,101.18
24278,90.0,15.0,33.0,18.17,4.5,96.0,10.34,101.19
24279,29.0,35.0,41.0,18.31,4.89,96.0,10.28,101.2
24280,4.0,30.0,32.0,18.45,5.28,96.0,10.21,101.21
24281,59.0,41.0,32.0,18.58,5.82,96.0,11.33,101.21
24282,81.0,15.0,22.0,18.71,6.36,96.0,12.44,101.22
24283,79.0,18.0,21.0,18.84,6.9,96.0,13.56,101.22
24284,23.0,10.0,32.0,18.99,6.55,96.0,12.96,101.22
24285,72.0,14.0,53.0,19.15,6.2,96.0,12.37,101.22
24286,65.0,6.0,43.0,19.34,7.04,96.0,14.03,101.22
24287,39.0,45.0,57.0,19.52,7.87,96.0,15.69,101.22
24288,89.0,39.0,57.0,19.7,8.03,96.0,15.39,101.22
24289,30.0,38.0,34.0,19.89,8.19,96.0,15.09,101.23
24290,66.0,5.0,24.0,20.27,8.49,94.48,19.55,101.23
24291,34.0,11.0,49.0,20.65,8.8,92.97,24.0,101.24
24292,11.0,3.0,24.0,21.04,9.1,91.45,28.46,101.24
24293,48.0,11.0,57.0,21.42,9.4,89.94,32.92,101.24
24294,65.0,13.0,61.0,21.8,9.7,88.42,37.37,101.24
24295,58.0,37.0,39.0,22.18,10.01,86.9,41.83,101.24
24296,74.0,43.0,25.0,22.56,10.31,85.39,46.29,101.25
24297,73.0,21.0,23.0,22.94,10.61,83.87,50.74,101.25
24298,68.0,16.0,25.0,23.32,10.91,82.36,55.2,101.25
24299,73.0,30.0,38.0,23.71,11.22,80.84,59.66,101.26
24300,73.0,40.0,70.0,24.09,11.52,79.33,64.11,101.26
24301,35.0,35.0,28.0,24.47,11.82,77.81,68.57,101.26
24302,30.0,15.0,66.0,25.06,11.48,75.5,57.43,101.27
24303,74.0,9.0,40.0,25.65,11.14,73.2,46.28,101.28
24304,72.0,35.0,38.0,26.24,10.79,70.9,35.14,101.29
24305,52.0,10.0,52.0,26.83,10.45,68.59,24.0,101.3
24306,42.0,10.0,39.0,27.5,10.78,65.66,29.14,101.31
24307,19.0,18.0,28.0,28.17,11.12,62.72,34.29,101.32
24308,64.0,6.0,62.0,27.98,10.74,62.7,28.16,101.32
24309,22.0,33.0,27.0,27.79,10.36,62.69,22.02,101.32
24310,66.0,41.0,46.0,28.64,11.42,60.08,22.55,101.32
24311,69.0,42.0,24.0,29.48,12.48,57.48,23.08,101.31
24312,51.0,28.0,41.0,29.5,11.72,57.44,25.02,101.32
24313,50.0,17.0,42.0,29.51,10.95,57.39,26.97,101.32
24314,22.0,4.0,36.0,29.68,11.41,56.82,25.6,101.32
24315,84.0,24.0,63.0,29.84,11.87,56.25,24.24,101.32
24316,2.0,0.0,40.0,30.25,11.62,54.73,24.36,101.32
24317,12.0,17.0,56.0,30.66,11.38,53.21,24.49,101.31
24318,50.0,37.0,70.0,30.91,11.31,52.66,23.9,101.32
24319,57.0,31.0,49.0,31.16,11.24,52.12,23.3,101.33
24320,38.0,29.0,52.0,30.94,11.24,52.45,26.65,101.34
24321,31.0,32.0,60.0,30.71,11.25,52.78,30.0,101.35
24322,47.0,5.0,31.0,31.12,11.08,51.7,25.81,101.35
24323,24.0,16.0,55.0,31.54,10.9,50.61,21.62,101.36
24324,2.0,45.0,39.0,31.36,11.23,50.49,23.72,101.35
24325,57.0,12.0,55.0,31.19,11.55,50.37,25.81,101.35
24326,41.0,3.0,42.0,31.42,11.74,49.66,25.28,101.35
24327,76.0,14.0,37.0,31.65,11.92,48.96,24.74,101.35
24328,19.0,30.0,41.0,31.91,12.07,48.59,27.56,101.35
24329,27.0,25.0,32.0,32.17,12.22,48.22,30.38,101.35
24330,73.0,17.0,69.0,32.06,11.64,48.55,26.62,101.35
24331,61.0,10.0,60.0,31.96,11.05,48.88,22.86,101.36
24332,9.0,27.0,25.0,31.68,11.8,48.94,41.43,101.35
24333,9.0,15.0,52.0,31.39,12.56,49.0,60.0,101.34
24334,50.0,16.0,70.0,31.66,12.98,48.35,58.57,101.34
24335,19.0,43.0,57.0,31.92,13.39,47.7,57.14,101.34
24336,45.0,12.0,23.0,31.68,13.26,47.96,51.64,101.34
24337,24.0,35.0,42.0,31.45,13.12,48.22,46.15,101.34
24338,70.0,6.0,31.0,31.46,12.83,48.15,49.16,101.34
24339,56.0,31.0,46.0,31.48,12.54,48.08,52.17,101.34
24340,35.0,26.0,40.0,31.8,13.06,47.35,54.66,101.34
24341,59.0,36.0,34.0,32.11,13.58,46.62,57.14,101.34
24342,48.0,21.0,36.0,31.81,13.32,47.14,42.06,101.34
24343,77.0,15.0,66.0,31.51,13.07,47.66,26.97,101.34
24344,61.0,30.0,41.0,31.58,12.9,47.54,29.07,101.34
24345,28.0,17.0,53.0,31.66,12.74,47.42,31.17,101.35
24346,18.0,10.0,64.0,31.96,12.14,46.52,38.22,101.35
24347,42.0,22.0,56.0,32.25,11.54,45.62,45.28,101.35
24348,24.0,33.0,57.0,32.58,11.91,44.72,52.64,101.34
24349,37.0,5.0,53.0,32.92,12.28,43.81,60.0,101.33
24350,49.0,14.0,22.0,32.98,12.37,43.14,45.0,101.34
24351,6.0,34.0,38.0,33.05,12.46,42.48,30.0,101.34
24352,34.0,3.0,58.0,31.96,12.9,44.3,33.75,101.33
24353,25.0,15.0,24.0,30.87,13.34,46.13,37.5,101.32
24354,85.0,30.0,70.0,31.74,13.28,44.41,33.03,101.31
24355,70.0,26.0,49.0,32.61,13.22,42.69,28.57,101.3
24356,26.0,9.0,64.0,32.78,13.14,43.36,29.1,101.29
24357,35.0,33.0,69.0,32.96,13.05,44.04,29.63,101.28
24358,33.0,22.0,22.0,32.75,13.34,44.88,37.6,101.28
24359,73.0,27.0,58.0,32.55,13.63,45.73,45.56,101.27
24360,7.0,20.0,37.0,32.34,13.92,46.58,53.53,101.26
24361,27.0,33.0,40.0,32.13,14.22,47.42,61.49,101.26
24362,7.0,32.0,35.0,31.93,14.51,48.26,69.46,101.26
24363,75.0,2.0,24.0,31.72,14.8,49.11,77.42,101.25
24364,76.0,22.0,53.0,31.57,15.52,49.22,77.42,101.24
24365,43.0,16.0,50.0,31.42,16.25,49.33,77.42,101.24
24366,35.0,30.0,45.0,31.21,16.19,50.32,75.08,101.23
24367,75.0,12.0,39.0,31.0,16.13,51.32,72.73,101.22
24368,48.0,29.0,47.0,31.02,16.24,50.83,80.81,101.22
24369,7.0,37.0,44.0,31.03,16.36,50.34,88.89,101.22
24370,86.0,36.0,54.0,30.12,18.25,52.89,88.89,101.22
24371,43.0,19.0,40.0,29.21,20.14,55.43,88.89,101.22
24372,50.0,20.0,32.0,29.08,21.16,55.89,92.44,101.22
24373,14.0,7.0,65.0,28.95,22.18,56.34,96.0,101.22
24374,2.0,3.0,52.0,28.58,22.12,57.72,92.69,101.21
24375,39.0,24.0,45.0,28.2,22.06,59.1,89.38,101.2
24376,47.0,5.0,35.0,27.82,21.99,60.47,86.07,101.19
24377,32.0,34.0,57.0,27.45,21.93,61.85,82.76,101.18
24378,43.0,25.0,24.0,27.49,21.18,60.53,98.52,101.18
24379,77.0,17.0,47.0,27.54,20.42,59.21,114.29,101.17
24380,74.0,2.0,55.0,27.4,21.65,58.76,103.3,101.16
24381,65.0,40.0,35.0,27.26,22.87,58.31,92.31,101.16
24382,37.0,6.0,47.0,27.46,19.58,58.04,83.66,101.16
24383,73.0,13.0,37.0,27.65,16.28,57.76,75.0,101.16
24384,78.0,14.0,58.0,27.56,16.14,58.21,80.35,101.16
24385,52.0,11.0,57.0,27.47,15.99,58.66,85.71,101.15
24386,21.0,22.0,42.0,27.33,15.9,59.2,81.56,101.15
24387,67.0,18.0,36.0,27.19,15.81,59.74,77.42,101.14
24388,28.0,21.0,41.0,27.02,16.4,61.17,80.09,101.15
24389,26.0,10.0,67.0,26.85,16.99,62.59,82.76,101.15
24390,50.0,23.0,35.0,26.8,15.92,63.03,81.38,101.15
24391,82.0,34.0,70.0,26.76,14.86,63.47,80.0,101.15
24392,81.0,35.0,26.0,26.72,15.47,63.35,74.28,101.16
24393,73.0,30.0,60.0,26.68,16.08,63.23,68.57,101.16
24394,24.0,33.0,36.0,26.47,15.39,64.09,80.44,101.14
24395,65.0,21.0,61.0,26.26,14.7,64.95,92.31,101.13
24396,30.0,8.0,68.0,26.06,15.6,65.5,94.16,101.14
24397,50.0,0.0,41.0,25.87,16.51,66.06,96.0,101.15
24398,47.0,30.0,36.0,25.74,16.35,65.9,85.5,101.15
24399,41.0,35.0,57.0,25.6,16.19,65.73,75.0,101.15
24400,26.0,41.0,54.0,25.6,15.76,65.8,75.0,101.15
24401,69.0,37.0,51.0,25.59,15.32,65.86,75.0,101.15
24402,20.0,15.0,27.0,25.44,15.9,65.76,76.21,101.15
24403,90.0,37.0,53.0,25.28,16.48,65.65,77.42,101.15
24404,74.0,38.0,66.0,25.04,15.68,66.35,77.42,101.15
24405,33.0,44.0,24.0,24.8,14.88,67.05,77.42,101.14
24406,74.0,25.0,52.0,24.76,13.07,67.37,67.28,101.15
24407,5.0,17.0,21.0,24.73,11.26,67.68,57.14,101.15
24408,4.0,28.0,34.0,24.6,12.82,67.83,60.15,101.16
24409,18.0,43.0,39.0,24.47,14.38,67.98,63.16,101.16
24410,35.0,2.0,49.0,24.17,13.76,69.24,69.08,101.16
24411,34.0,36.0,59.0,23.87,13.14,70.5,75.0,101.15
24412,31.0,39.0,22.0,23.78,12.37,71.03,76.21,101.16
24413,41.0,8.0,52.0,23.69,11.6,71.55,77.42,101.16
24414,24.0,21.0,48.0,23.4,12.17,72.72,66.62,101.16
24415,53.0,38.0,21.0,23.11,12.74,73.9,55.81,101.16
24416,75.0,19.0,22.0,22.88,13.34,74.75,75.9,101.15
24417,38.0,17.0,48.0,22.65,13.93,75.6,96.0,101.14
24418,35.0,31.0,32.0,22.49,12.4,76.33,68.69,101.14
24419,46.0,22.0,21.0,22.34,10.88,77.06,41.38,101.14
24420,73.0,3.0,52.0,22.06,10.96,77.82,33.46,101.14
24421,31.0,11.0,54.0,21.79,11.04,78.59,25.53,101.14
24422,59.0,43.0,53.0,21.59,11.87,79.42,25.53,101.14
24423,6.0,11.0,20.0,21.39,12.7,80.25,25.53,101.14
24424,2.0,13.0,31.0,21.2,12.38,80.94,37.25,101.15
24425,65.0,14.0,26.0,21.02,12.05,81.63,48.98,101.16
24426,62.0,1.0,65.0,20.86,11.4,82.24,48.49,101.17
24427,19.0,16.0,46.0,20.69,10.76,82.86,48.0,101.18
24428,8.0,27.0,57.0,20.56,9.96,83.41,41.14,101.18
24429,87.0,2.0,49.0,20.43,9.15,83.96,34.29,101.19
24430,19.0,43.0,54.0,20.34,9.32,84.48,36.5,101.19
24431,6.0,14.0,70.0,20.25,9.48,85.01,38.71,101.19
24432,84.0,25.0,39.0,20.19,8.97,85.45,39.03,101.19
24433,14.0,29.0,63.0,20.13,8.46,85.89,39.34,101.19
